Vendor County Code,Vendor County,Obligation Year and Month,Number of Families Redeemed,Number of Food Instruments Redeemed,Dollar Amount of Food Instruments,Average Cost per Family,Statewide Infant Formula Rebate,Total Cost Adjusted,Average Cost Adjusted
51,Sutter,201211,3021,14087,"$236,360.14 ",$78.24 ,,,
51,Sutter,201212,2929,13782,"$231,436.86 ",$79.02 ,,,
51,Sutter,2013,6158,167360,"$2,743,737.96 ",$445.56 ,,,
51,Sutter,201301,3058,14423,"$240,284.47 ",$78.58 ,,,
51,Sutter,201302,3010,14215,"$233,955.27 ",$77.73 ,,,
51,Sutter,201303,3037,14208,"$234,966.13 ",$77.37 ,,,
51,Sutter,201304,3021,14375,"$237,981.69 ",$78.78 ,,,
51,Sutter,201305,3038,14437,"$232,017.67 ",$76.37 ,,,
51,Sutter,201306,2956,13992,"$227,102.62 ",$76.83 ,,,
51,Sutter,201307,3020,14206,"$231,278.29 ",$76.58 ,,,
51,Sutter,201308,3008,13938,"$224,109.17 ",$74.50 ,,,
51,Sutter,201309,2926,13777,"$223,966.02 ",$76.54 ,,,
51,Sutter,201310,2973,13621,"$222,854.41 ",$74.96 ,,,
51,Sutter,201311,2836,13160,"$217,433.54 ",$76.67 ,,,
51,Sutter,201312,2793,13008,"$217,788.68 ",$77.98 ,,,
51,Sutter,2014,5799,157751,"$2,680,498.21 ",$462.23 ,,,
51,Sutter,201401,2900,13652,"$229,268.41 ",$79.06 ,,,
51,Sutter,201402,2825,13097,"$222,368.79 ",$78.71 ,,,
51,Sutter,201403,2772,12920,"$217,436.01 ",$78.44 ,,,
51,Sutter,201404,2861,13344,"$223,672.45 ",$78.18 ,,,
51,Sutter,201405,2839,13222,"$223,306.20 ",$78.66 ,,,
51,Sutter,201406,2902,13540,"$229,472.55 ",$79.07 ,,,
51,Sutter,201407,2937,13598,"$233,413.57 ",$79.47 ,,,
51,Sutter,201408,2875,13289,"$224,809.17 ",$78.19 ,,,
51,Sutter,201409,2959,13476,"$230,330.72 ",$77.84 ,,,
51,Sutter,201410,2872,13028,"$223,347.41 ",$77.77 ,,,
51,Sutter,201411,2747,12472,"$213,795.21 ",$77.83 ,,,
51,Sutter,201412,2686,12113,"$209,277.72 ",$77.91 ,,,
51,Sutter,2015,5768,150426,"$2,563,651.97 ",$444.46 ,,,
51,Sutter,201501,2773,12719,"$218,685.81 ",$78.86 ,,,
51,Sutter,201502,2671,12281,"$208,905.20 ",$78.21 ,,,
51,Sutter,201503,2680,12167,"$205,240.74 ",$76.58 ,,,
51,Sutter,201504,2735,12482,"$211,654.43 ",$77.39 ,,,
51,Sutter,201505,2719,12403,"$208,847.92 ",$76.81 ,,,
51,Sutter,201506,2779,12741,"$212,411.07 ",$76.43 ,,,
51,Sutter,201507,2770,12778,"$216,902.04 ",$78.30 ,,,
51,Sutter,201508,2750,12876,"$219,013.45 ",$79.64 ,,,
51,Sutter,201509,2802,12967,"$219,979.50 ",$78.51 ,,,
51,Sutter,201510,2778,12644,"$217,801.13 ",$78.40 ,,,
51,Sutter,201511,2666,12200,"$211,120.81 ",$79.19 ,,,
51,Sutter,201512,2653,12168,"$213,089.87 ",$80.32 ,,,
51,Sutter,2016,5669,149066,"$2,583,070.14 ",$455.65 ,,,
51,Sutter,201601,2674,12388,"$212,568.73 ",$79.49 ,,,
51,Sutter,201602,2647,12103,"$208,331.05 ",$78.70 ,,,
51,Sutter,201603,2727,12512,"$214,192.31 ",$78.55 ,,,
51,Sutter,201604,2715,12714,"$221,389.78 ",$81.54 ,,,
51,Sutter,201605,2800,12991,"$224,419.29 ",$80.15 ,,,
51,Sutter,201606,2735,13063,"$223,463.82 ",$81.71 ,,,
51,Sutter,201607,2724,12691,"$222,172.49 ",$81.56 ,,,
51,Sutter,201608,2746,12719,"$221,786.07 ",$80.77 ,,,
51,Sutter,201609,2677,12452,"$215,398.77 ",$80.46 ,,,
51,Sutter,201610,2647,12026,"$209,775.91 ",$79.25 ,,,
51,Sutter,201611,2630,12109,"$208,659.36 ",$79.34 ,,,
51,Sutter,201612,2489,11298,"$200,912.56 ",$80.72 ,,,
51,Sutter,2017,5375,132539,"$2,313,769.63 ",$430.47 ,,,
51,Sutter,201701,2542,11481,"$204,427.37 ",$80.42 ,,,
51,Sutter,201702,2387,10879,"$191,868.72 ",$80.38 ,,,
51,Sutter,201703,2512,11398,"$198,175.10 ",$78.89 ,,,
51,Sutter,201704,2467,11167,"$192,920.53 ",$78.20 ,,,
51,Sutter,201705,2524,11444,"$198,404.05 ",$78.61 ,,,
51,Sutter,201706,2487,11296,"$195,126.76 ",$78.46 ,,,
51,Sutter,201707,2504,11153,"$192,972.71 ",$77.07 ,,,
51,Sutter,201708,2519,11382,"$197,533.46 ",$78.42 ,,,
51,Sutter,201709,2393,10585,"$186,271.69 ",$77.84 ,,,
51,Sutter,201710,2444,10828,"$188,963.32 ",$77.32 ,,,
51,Sutter,201711,2448,10857,"$188,275.47 ",$76.91 ,,,
51,Sutter,201712,2277,10069,"$178,830.45 ",$78.54 ,,,
51,Sutter,2018,4932,123698,"$2,202,656.85 ",$446.61 ,,,
51,Sutter,201801,2351,10585,"$188,914.67 ",$80.36 ,,,
51,Sutter,201802,2323,10365,"$181,951.03 ",$78.33 ,,,
51,Sutter,201803,2348,10602,"$186,964.54 ",$79.63 ,,,
51,Sutter,201804,2303,10429,"$183,624.54 ",$79.73 ,,,
51,Sutter,201805,2343,10548,"$184,549.25 ",$78.77 ,,,
51,Sutter,201806,2357,10575,"$184,120.10 ",$78.12 ,,,
51,Sutter,201807,2349,10515,"$187,212.98 ",$79.70 ,,,
51,Sutter,201808,2276,10325,"$183,103.76 ",$80.45 ,,,
51,Sutter,201809,2252,10135,"$183,891.85 ",$81.66 ,,,
51,Sutter,201810,2309,10297,"$184,734.29 ",$80.01 ,,,
51,Sutter,201811,2171,9693,"$176,195.25 ",$81.16 ,,,
51,Sutter,201812,2149,9629,"$177,394.59 ",$82.55 ,,,
52,Tehama,2010,2816,102327,"$1,648,854.98 ",$585.53 ,,,
52,Tehama,201001,1580,9094,"$142,720.39 ",$90.33 ,,,
52,Tehama,201002,1537,8780,"$138,454.95 ",$90.08 ,,,
52,Tehama,201003,1602,9099,"$141,190.79 ",$88.13 ,,,
52,Tehama,201004,1597,8573,"$139,361.54 ",$87.26 ,,,
52,Tehama,201005,1622,8624,"$141,935.97 ",$87.51 ,,,
52,Tehama,201006,1619,8629,"$138,737.97 ",$85.69 ,,,
52,Tehama,201007,1587,8494,"$137,209.21 ",$86.46 ,,,
52,Tehama,201008,1637,8657,"$139,141.35 ",$85.00 ,,,
52,Tehama,201009,1580,8272,"$133,492.26 ",$84.49 ,,,
52,Tehama,201010,1553,8164,"$132,343.00 ",$85.22 ,,,
52,Tehama,201011,1534,8016,"$134,030.08 ",$87.37 ,,,
52,Tehama,201012,1512,7925,"$130,237.47 ",$86.14 ,,,
52,Tehama,2011,2743,101925,"$1,695,376.24 ",$618.07 ,,,
52,Tehama,201101,1554,8225,"$132,790.33 ",$85.45 ,,,
52,Tehama,201102,1514,7924,"$130,228.75 ",$86.02 ,,,
52,Tehama,201103,1624,8614,"$142,173.24 ",$87.55 ,,,
52,Tehama,201104,1611,8588,"$140,109.64 ",$86.97 ,,,
52,Tehama,201105,1626,8594,"$139,924.80 ",$86.05 ,,,
52,Tehama,201106,1609,8595,"$141,741.09 ",$88.09 ,,,
52,Tehama,201107,1580,8342,"$140,186.78 ",$88.73 ,,,
52,Tehama,201108,1655,8845,"$149,953.67 ",$90.61 ,,,
52,Tehama,201109,1679,8918,"$152,558.24 ",$90.86 ,,,
52,Tehama,201110,1642,8579,"$145,280.24 ",$88.48 ,,,
52,Tehama,201111,1600,8252,"$137,490.58 ",$85.93 ,,,
52,Tehama,201112,1614,8449,"$142,938.88 ",$88.56 ,,,
52,Tehama,2012,2713,99703,"$1,695,685.73 ",$625.02 ,,,
52,Tehama,201201,1616,8530,"$146,388.77 ",$90.59 ,,,
52,Tehama,201202,1590,8401,"$144,572.67 ",$90.93 ,,,
52,Tehama,201203,1555,8224,"$142,338.58 ",$91.54 ,,,
52,Tehama,201204,1568,8357,"$143,062.69 ",$91.24 ,,,
52,Tehama,201205,1571,8359,"$140,116.83 ",$89.19 ,,,
52,Tehama,201206,1559,8310,"$137,279.30 ",$88.06 ,,,
52,Tehama,201207,1565,8278,"$136,021.77 ",$86.91 ,,,
52,Tehama,201208,1594,8431,"$139,597.25 ",$87.58 ,,,
52,Tehama,201209,1562,8338,"$140,325.82 ",$89.84 ,,,
52,Tehama,201210,1580,8378,"$143,939.50 ",$91.10 ,,,
52,Tehama,201211,1536,8195,"$143,478.52 ",$93.41 ,,,
52,Tehama,201212,1467,7902,"$138,564.03 ",$94.45 ,,,
52,Tehama,2013,2604,95150,"$1,656,744.18 ",$636.23 ,,,
52,Tehama,201301,1510,8083,"$139,699.84 ",$92.52 ,,,
52,Tehama,201302,1495,8001,"$138,992.32 ",$92.97 ,,,
52,Tehama,201303,1471,8127,"$142,904.63 ",$97.15 ,,,
52,Tehama,201304,1512,8150,"$141,253.01 ",$93.42 ,,,
52,Tehama,201305,1521,8234,"$143,203.37 ",$94.15 ,,,
52,Tehama,201306,1514,8107,"$140,777.36 ",$92.98 ,,,
52,Tehama,201307,1518,8117,"$142,836.62 ",$94.10 ,,,
52,Tehama,201308,1495,7993,"$136,726.02 ",$91.46 ,,,
52,Tehama,201309,1470,7776,"$134,581.78 ",$91.55 ,,,
52,Tehama,201310,1466,7550,"$130,871.97 ",$89.27 ,,,
52,Tehama,201311,1390,7241,"$127,324.01 ",$91.60 ,,,
52,Tehama,201312,1489,7771,"$137,573.25 ",$92.39 ,,,
52,Tehama,2014,2674,92501,"$1,713,592.66 ",$640.83 ,,,
52,Tehama,201401,1529,7961,"$140,905.82 ",$92.16 ,,,
52,Tehama,201402,1509,7728,"$139,447.73 ",$92.41 ,,,
52,Tehama,201403,1535,7909,"$142,683.20 ",$92.95 ,,,
52,Tehama,201404,1545,8052,"$145,636.02 ",$94.26 ,,,
52,Tehama,201405,1537,7975,"$143,537.53 ",$93.39 ,,,
52,Tehama,201406,1582,8133,"$149,093.09 ",$94.24 ,,,
52,Tehama,201407,1542,7953,"$149,236.85 ",$96.78 ,,,
52,Tehama,201408,1526,7898,"$148,229.95 ",$97.14 ,,,
52,Tehama,201409,1513,7680,"$144,739.61 ",$95.66 ,,,
52,Tehama,201410,1484,7333,"$140,188.41 ",$94.47 ,,,
52,Tehama,201411,1412,7013,"$135,428.91 ",$95.91 ,,,
52,Tehama,201412,1385,6866,"$134,465.54 ",$97.09 ,,,
52,Tehama,2015,2513,83009,"$1,558,990.54 ",$620.37 ,,,
52,Tehama,201501,1429,7115,"$138,185.84 ",$96.70 ,,,
52,Tehama,201502,1345,6552,"$124,416.41 ",$92.50 ,,,
52,Tehama,201503,1412,7043,"$132,224.95 ",$93.64 ,,,
52,Tehama,201504,1425,7170,"$132,089.53 ",$92.69 ,,,
52,Tehama,201505,1428,7048,"$130,870.98 ",$91.65 ,,,
52,Tehama,201506,1455,7158,"$133,471.18 ",$91.73 ,,,
52,Tehama,201507,1417,7174,"$133,013.76 ",$93.87 ,,,
52,Tehama,201508,1419,7112,"$132,325.27 ",$93.25 ,,,
52,Tehama,201509,1410,7038,"$130,459.08 ",$92.52 ,,,
52,Tehama,201510,1342,6683,"$126,660.60 ",$94.38 ,,,
52,Tehama,201511,1249,6292,"$120,201.23 ",$96.24 ,,,
52,Tehama,201512,1315,6624,"$125,071.71 ",$95.11 ,,,
52,Tehama,2016,2362,77505,"$1,433,598.12 ",$606.94 ,,,
52,Tehama,201601,1324,6671,"$124,977.14 ",$94.39 ,,,
52,Tehama,201602,1280,6458,"$119,018.52 ",$92.98 ,,,
52,Tehama,201603,1277,6558,"$122,383.12 ",$95.84 ,,,
52,Tehama,201604,1289,6756,"$125,620.50 ",$97.46 ,,,
52,Tehama,201605,1249,6464,"$120,489.67 ",$96.47 ,,,
52,Tehama,201606,1303,6713,"$122,218.60 ",$93.80 ,,,
52,Tehama,201607,1255,6459,"$119,917.57 ",$95.55 ,,,
52,Tehama,201608,1289,6610,"$122,927.63 ",$95.37 ,,,
52,Tehama,201609,1254,6488,"$119,263.37 ",$95.11 ,,,
52,Tehama,201610,1226,6170,"$113,303.96 ",$92.42 ,,,
52,Tehama,201611,1197,6022,"$110,591.12 ",$92.39 ,,,
52,Tehama,201612,1185,6136,"$112,886.92 ",$95.26 ,,,
52,Tehama,2017,2302,74307,"$1,349,175.64 ",$586.09 ,,,
52,Tehama,201701,1228,6362,"$117,850.23 ",$95.97 ,,,
52,Tehama,201702,1205,6101,"$111,825.91 ",$92.80 ,,,
52,Tehama,201703,1233,6267,"$113,139.36 ",$91.76 ,,,
52,Tehama,201704,1225,6306,"$114,942.41 ",$93.83 ,,,
52,Tehama,201705,1274,6446,"$115,600.55 ",$90.74 ,,,
52,Tehama,201706,1275,6531,"$115,039.32 ",$90.23 ,,,
52,Tehama,201707,1212,6143,"$111,243.19 ",$91.78 ,,,
52,Tehama,201708,1236,6336,"$112,849.16 ",$91.30 ,,,
52,Tehama,201709,1227,6079,"$110,967.55 ",$90.44 ,,,
52,Tehama,201710,1210,5927,"$108,845.18 ",$89.95 ,,,
52,Tehama,201711,1187,5985,"$110,004.17 ",$92.67 ,,,
52,Tehama,201712,1166,5824,"$106,868.61 ",$91.65 ,,,
52,Tehama,2018,2200,69140,"$1,258,924.41 ",$572.24 ,,,
52,Tehama,201801,1234,6125,"$111,907.91 ",$90.69 ,,,
52,Tehama,201802,1119,5703,"$103,760.10 ",$92.73 ,,,
52,Tehama,201803,1158,5755,"$104,823.57 ",$90.52 ,,,
52,Tehama,201804,1147,5753,"$102,543.60 ",$89.40 ,,,
52,Tehama,201805,1150,5805,"$103,354.27 ",$89.87 ,,,
52,Tehama,201806,1188,6044,"$107,872.61 ",$90.80 ,,,
52,Tehama,201807,1206,6048,"$107,349.31 ",$89.01 ,,,
52,Tehama,201808,1155,5801,"$104,422.91 ",$90.41 ,,,
52,Tehama,201809,1147,5785,"$105,885.76 ",$92.32 ,,,
52,Tehama,201810,1160,5724,"$105,111.03 ",$90.61 ,,,
52,Tehama,201811,1102,5303,"$99,324.91 ",$90.13 ,,,
52,Tehama,201812,1102,5294,"$102,568.43 ",$93.07 ,,,
53,Trinity,2010,404,12616,"$219,560.15 ",$543.47 ,,,
53,Trinity,201001,209,1089,"$18,235.89 ",$87.25 ,,,
53,Trinity,201002,209,1072,"$16,869.06 ",$80.71 ,,,
53,Trinity,201003,212,1126,"$17,839.37 ",$84.15 ,,,
53,Trinity,201004,215,1064,"$17,784.89 ",$82.72 ,,,
53,Trinity,201005,207,1036,"$17,914.88 ",$86.55 ,,,
53,Trinity,201006,213,1060,"$19,019.43 ",$89.29 ,,,
53,Trinity,201007,214,988,"$18,292.35 ",$85.48 ,,,
53,Trinity,201008,217,1092,"$20,035.71 ",$92.33 ,,,
53,Trinity,201009,223,1062,"$19,440.00 ",$87.17 ,,,
53,Trinity,201010,220,1040,"$18,723.99 ",$85.11 ,,,
53,Trinity,201011,226,1062,"$19,008.69 ",$84.11 ,,,
53,Trinity,201012,198,925,"$16,395.89 ",$82.81 ,,,
53,Trinity,2011,373,11080,"$206,257.26 ",$552.97 ,,,
53,Trinity,201101,206,947,"$17,695.99 ",$85.90 ,,,
53,Trinity,201102,193,885,"$16,400.89 ",$84.98 ,,,
53,Trinity,201103,192,907,"$16,942.68 ",$88.24 ,,,
53,Trinity,201104,197,948,"$17,703.26 ",$89.86 ,,,
53,Trinity,201105,194,932,"$17,376.35 ",$89.57 ,,,
53,Trinity,201106,193,967,"$17,859.48 ",$92.54 ,,,
53,Trinity,201107,192,975,"$17,063.95 ",$88.87 ,,,
53,Trinity,201108,194,945,"$18,037.56 ",$92.98 ,,,
53,Trinity,201109,190,915,"$17,504.52 ",$92.13 ,,,
53,Trinity,201110,190,918,"$17,832.61 ",$93.86 ,,,
53,Trinity,201111,187,888,"$16,023.64 ",$85.69 ,,,
53,Trinity,201112,185,853,"$15,816.33 ",$85.49 ,,,
53,Trinity,2012,350,10735,"$197,155.13 ",$563.30 ,,,
53,Trinity,201201,186,856,"$15,563.63 ",$83.68 ,,,
53,Trinity,201202,182,862,"$16,062.47 ",$88.26 ,,,
53,Trinity,201203,187,880,"$15,824.98 ",$84.63 ,,,
53,Trinity,201204,189,876,"$16,071.30 ",$85.03 ,,,
53,Trinity,201205,189,910,"$16,077.61 ",$85.07 ,,,
53,Trinity,201206,205,936,"$16,787.33 ",$81.89 ,,,
53,Trinity,201207,199,927,"$16,274.04 ",$81.78 ,,,
53,Trinity,201208,196,945,"$16,405.71 ",$83.70 ,,,
53,Trinity,201209,190,940,"$17,201.77 ",$90.54 ,,,
53,Trinity,201210,190,884,"$16,938.58 ",$89.15 ,,,
53,Trinity,201211,187,861,"$17,258.13 ",$92.29 ,,,
53,Trinity,201212,180,858,"$16,689.58 ",$92.72 ,,,
53,Trinity,2013,370,11313,"$218,619.09 ",$590.86 ,,,
53,Trinity,201301,202,937,"$18,448.65 ",$91.33 ,,,
53,Trinity,201302,198,920,"$17,948.02 ",$90.65 ,,,
53,Trinity,201303,190,912,"$17,265.95 ",$90.87 ,,,
53,Trinity,201304,201,951,"$18,164.78 ",$90.37 ,,,
53,Trinity,201305,203,939,"$19,076.21 ",$93.97 ,,,
53,Trinity,201306,203,927,"$18,631.04 ",$91.78 ,,,
53,Trinity,201307,213,1016,"$19,709.37 ",$92.53 ,,,
53,Trinity,201308,213,1008,"$19,461.80 ",$91.37 ,,,
53,Trinity,201309,204,955,"$17,420.04 ",$85.39 ,,,
53,Trinity,201310,201,948,"$18,615.42 ",$92.61 ,,,
53,Trinity,201311,197,900,"$17,308.22 ",$87.86 ,,,
53,Trinity,201312,197,900,"$16,569.59 ",$84.11 ,,,
53,Trinity,2014,357,10581,"$200,442.40 ",$561.46 ,,,
53,Trinity,201401,188,896,"$16,682.57 ",$88.74 ,,,
53,Trinity,201402,184,867,"$16,390.77 ",$89.08 ,,,
53,Trinity,201403,197,953,"$17,799.74 ",$90.35 ,,,
53,Trinity,201404,182,820,"$16,380.95 ",$90.01 ,,,
53,Trinity,201405,184,842,"$16,071.78 ",$87.35 ,,,
53,Trinity,201406,195,901,"$17,351.49 ",$88.98 ,,,
53,Trinity,201407,189,914,"$17,466.14 ",$92.41 ,,,
53,Trinity,201408,184,904,"$17,192.66 ",$93.44 ,,,
53,Trinity,201409,190,899,"$16,581.21 ",$87.27 ,,,
53,Trinity,201410,181,873,"$16,598.83 ",$91.71 ,,,
53,Trinity,201411,177,851,"$15,479.22 ",$87.45 ,,,
53,Trinity,201412,176,861,"$16,447.04 ",$93.45 ,,,
53,Trinity,2015,314,9279,"$175,948.68 ",$560.35 ,,,
53,Trinity,201501,177,770,"$14,715.76 ",$83.14 ,,,
53,Trinity,201502,177,837,"$15,890.16 ",$89.77 ,,,
53,Trinity,201503,179,820,"$15,573.49 ",$87.00 ,,,
53,Trinity,201504,180,839,"$15,640.83 ",$86.89 ,,,
53,Trinity,201505,177,799,"$15,457.13 ",$87.33 ,,,
53,Trinity,201506,176,826,"$15,724.21 ",$89.34 ,,,
53,Trinity,201507,171,816,"$15,174.91 ",$88.74 ,,,
53,Trinity,201508,158,765,"$14,636.70 ",$92.64 ,,,
53,Trinity,201509,160,748,"$14,657.02 ",$91.61 ,,,
53,Trinity,201510,157,714,"$13,710.80 ",$87.33 ,,,
53,Trinity,201511,137,650,"$12,226.07 ",$89.24 ,,,
53,Trinity,201512,143,695,"$12,541.60 ",$87.70 ,,,
53,Trinity,2016,326,8894,"$160,526.84 ",$492.41 ,,,
53,Trinity,201601,146,734,"$12,514.91 ",$85.72 ,,,
53,Trinity,201602,146,683,"$11,932.30 ",$81.73 ,,,
53,Trinity,201603,149,700,"$12,533.70 ",$84.12 ,,,
53,Trinity,201604,155,741,"$13,002.54 ",$83.89 ,,,
53,Trinity,201605,154,737,"$12,960.97 ",$84.16 ,,,
53,Trinity,201606,150,720,"$13,162.90 ",$87.75 ,,,
53,Trinity,201607,167,787,"$14,643.46 ",$87.69 ,,,
53,Trinity,201608,165,798,"$14,530.24 ",$88.06 ,,,
53,Trinity,201609,166,777,"$13,725.14 ",$82.68 ,,,
53,Trinity,201610,162,774,"$14,214.73 ",$87.75 ,,,
53,Trinity,201611,154,681,"$12,457.60 ",$80.89 ,,,
53,Trinity,201612,164,762,"$14,848.35 ",$90.54 ,,,
53,Trinity,2017,326,9442,"$177,985.39 ",$545.97 ,,,
53,Trinity,201701,163,755,"$13,948.55 ",$85.57 ,,,
53,Trinity,201702,160,761,"$13,621.75 ",$85.14 ,,,
53,Trinity,201703,155,749,"$13,665.74 ",$88.17 ,,,
53,Trinity,201704,158,763,"$14,043.50 ",$88.88 ,,,
53,Trinity,201705,162,825,"$15,282.98 ",$94.34 ,,,
53,Trinity,201706,165,788,"$15,237.91 ",$92.35 ,,,
53,Trinity,201707,172,840,"$16,104.18 ",$93.63 ,,,
53,Trinity,201708,174,821,"$15,778.25 ",$90.68 ,,,
53,Trinity,201709,174,864,"$16,633.01 ",$95.59 ,,,
53,Trinity,201710,167,772,"$14,661.76 ",$87.79 ,,,
53,Trinity,201711,166,769,"$14,304.12 ",$86.17 ,,,
53,Trinity,201712,166,735,"$14,703.64 ",$88.58 ,,,
53,Trinity,2018,300,9535,"$172,181.22 ",$573.94 ,,,
53,Trinity,201801,172,773,"$14,513.99 ",$84.38 ,,,
53,Trinity,201802,159,665,"$12,310.42 ",$77.42 ,,,
53,Trinity,201803,174,797,"$14,268.10 ",$82.00 ,,,
53,Trinity,201804,177,813,"$14,298.89 ",$80.78 ,,,
53,Trinity,201805,174,820,"$13,712.18 ",$78.81 ,,,
53,Trinity,201806,166,798,"$13,694.85 ",$82.50 ,,,
53,Trinity,201807,170,840,"$13,901.87 ",$81.78 ,,,
53,Trinity,201808,177,893,"$15,327.23 ",$86.59 ,,,
53,Trinity,201809,172,879,"$15,736.24 ",$91.49 ,,,
53,Trinity,201810,160,765,"$14,367.38 ",$89.80 ,,,
53,Trinity,201811,156,741,"$14,800.18 ",$94.87 ,,,
53,Trinity,201812,165,751,"$15,249.89 ",$92.42 ,,,
54,Tulare,2010,29343,1192468,"$21,618,447.27 ",$736.75 ,,,
54,Tulare,201001,18412,100015,"$1,747,597.15 ",$94.92 ,,,
54,Tulare,201002,18564,100201,"$1,738,620.64 ",$93.66 ,,,
54,Tulare,201003,19168,104662,"$1,819,451.48 ",$94.92 ,,,
54,Tulare,201004,19254,102468,"$1,817,577.85 ",$94.40 ,,,
54,Tulare,201005,19149,99066,"$1,783,410.23 ",$93.13 ,,,
54,Tulare,201006,19355,99807,"$1,808,469.54 ",$93.44 ,,,
54,Tulare,201007,19204,99054,"$1,798,921.29 ",$93.67 ,,,
54,Tulare,201008,19353,99481,"$1,825,511.78 ",$94.33 ,,,
54,Tulare,201009,19022,97933,"$1,819,356.40 ",$95.64 ,,,
54,Tulare,201010,18725,95550,"$1,794,726.49 ",$95.85 ,,,
54,Tulare,201011,18680,96094,"$1,814,533.38 ",$97.14 ,,,
54,Tulare,201012,19010,98137,"$1,850,271.04 ",$97.33 ,,,
54,Tulare,2011,29557,1184221,"$22,576,988.51 ",$763.85 ,,,
54,Tulare,201101,18994,98638,"$1,850,926.64 ",$97.45 ,,,
54,Tulare,201102,18510,95931,"$1,804,637.10 ",$97.50 ,,,
54,Tulare,201103,19057,99053,"$1,865,822.87 ",$97.91 ,,,
54,Tulare,201104,18937,98831,"$1,867,326.01 ",$98.61 ,,,
54,Tulare,201105,19067,98738,"$1,859,504.58 ",$97.52 ,,,
54,Tulare,201106,19348,100737,"$1,903,521.68 ",$98.38 ,,,
54,Tulare,201107,19127,98761,"$1,888,007.03 ",$98.71 ,,,
54,Tulare,201108,19589,101362,"$1,943,612.96 ",$99.22 ,,,
54,Tulare,201109,19112,99395,"$1,933,976.56 ",$101.19 ,,,
54,Tulare,201110,18811,97055,"$1,884,918.57 ",$100.20 ,,,
54,Tulare,201111,18978,98227,"$1,892,324.97 ",$99.71 ,,,
54,Tulare,201112,18867,97493,"$1,882,409.54 ",$99.77 ,,,
54,Tulare,2012,29598,1177688,"$21,907,931.81 ",$740.18 ,,,
54,Tulare,201201,19097,99066,"$1,904,215.92 ",$99.71 ,,,
54,Tulare,201202,18867,97512,"$1,865,965.88 ",$98.90 ,,,
54,Tulare,201203,18893,97854,"$1,870,832.90 ",$99.02 ,,,
54,Tulare,201204,18912,98595,"$1,879,629.46 ",$99.39 ,,,
54,Tulare,201205,19226,99538,"$1,848,892.50 ",$96.17 ,,,
54,Tulare,201206,19121,99139,"$1,789,213.29 ",$93.57 ,,,
54,Tulare,201207,19060,99233,"$1,794,572.45 ",$94.15 ,,,
54,Tulare,201208,19360,100492,"$1,819,741.90 ",$93.99 ,,,
54,Tulare,201209,18870,97656,"$1,788,614.36 ",$94.79 ,,,
54,Tulare,201210,18940,97756,"$1,796,909.87 ",$94.87 ,,,
54,Tulare,201211,18645,96245,"$1,786,289.10 ",$95.81 ,,,
54,Tulare,201212,18345,94602,"$1,763,054.18 ",$96.11 ,,,
54,Tulare,2013,29377,1137423,"$21,115,354.77 ",$718.77 ,,,
54,Tulare,201301,18989,98439,"$1,830,450.66 ",$96.40 ,,,
54,Tulare,201302,18730,96712,"$1,799,338.45 ",$96.07 ,,,
54,Tulare,201303,18563,95560,"$1,773,228.13 ",$95.52 ,,,
54,Tulare,201304,18900,97334,"$1,794,774.38 ",$94.96 ,,,
54,Tulare,201305,19194,97684,"$1,794,836.09 ",$93.51 ,,,
54,Tulare,201306,19151,97882,"$1,801,070.11 ",$94.05 ,,,
54,Tulare,201307,19121,97631,"$1,790,463.09 ",$93.64 ,,,
54,Tulare,201308,18730,95199,"$1,756,839.80 ",$93.80 ,,,
54,Tulare,201309,18154,92092,"$1,713,904.25 ",$94.41 ,,,
54,Tulare,201310,18023,90465,"$1,695,978.36 ",$94.10 ,,,
54,Tulare,201311,17477,88041,"$1,660,689.81 ",$95.02 ,,,
54,Tulare,201312,17880,90384,"$1,703,781.64 ",$95.29 ,,,
54,Tulare,2014,28768,1095920,"$21,069,247.49 ",$732.38 ,,,
54,Tulare,201401,18356,93725,"$1,757,322.54 ",$95.74 ,,,
54,Tulare,201402,17988,90735,"$1,714,087.88 ",$95.29 ,,,
54,Tulare,201403,18145,91402,"$1,735,278.33 ",$95.63 ,,,
54,Tulare,201404,18227,92201,"$1,750,417.09 ",$96.03 ,,,
54,Tulare,201405,18085,90880,"$1,726,040.99 ",$95.44 ,,,
54,Tulare,201406,18155,92023,"$1,755,112.92 ",$96.67 ,,,
54,Tulare,201407,18523,93842,"$1,800,939.69 ",$97.23 ,,,
54,Tulare,201408,18358,92619,"$1,789,167.49 ",$97.46 ,,,
54,Tulare,201409,18288,92229,"$1,788,069.82 ",$97.77 ,,,
54,Tulare,201410,18211,90674,"$1,772,999.94 ",$97.36 ,,,
54,Tulare,201411,17620,87558,"$1,734,966.36 ",$98.47 ,,,
54,Tulare,201412,17639,88032,"$1,744,844.44 ",$98.92 ,,,
54,Tulare,2015,27818,1013923,"$19,849,231.93 ",$713.54 ,,,
54,Tulare,201501,17786,88672,"$1,750,949.08 ",$98.45 ,,,
54,Tulare,201502,17310,86091,"$1,702,632.55 ",$98.36 ,,,
54,Tulare,201503,17408,85978,"$1,683,237.21 ",$96.69 ,,,
54,Tulare,201504,17464,86604,"$1,688,320.25 ",$96.67 ,,,
54,Tulare,201505,17154,84333,"$1,650,523.30 ",$96.22 ,,,
54,Tulare,201506,17398,86381,"$1,678,355.48 ",$96.47 ,,,
